原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
118,c_txt_118,choice_text,汽車在同向二車道以上道路，速度較慢之小型汽車，應行駛：,內側車道,外側車道,慢車道,2,,在同向二車道以上道路，速度較慢的小型汽車，應行駛於外側車道,,,,,,
119,c_txt_119,choice_text,汽車行駛至交岔路口，右轉彎時，應先：,顯示方向燈或手勢,變換車道,轉彎,1,,汽車行駛至交岔路口右轉彎時，應先顯示方向燈或手勢預告轉向,,,,,,
120,c_txt_120,choice_text,在同向二車道以上之道路，小型車應行駛於：,內側車道,外側車道,內外側車道均可，但不得任意變換車道,3,,在同向二車道以上道路，小型車內外側車道均可行駛，但不得任意變換車道,,,,,,
121,c_txt_121,choice_text,裝載貨物在同一汽車時，重的貨物應放在：,車後部,車前部,平均分配在車底板上,3,,裝載貨物時，應將較重的貨物平均分配在車底板上，以維持車輛穩定,,,,,,
122,c_txt_122,choice_text,裝載超長、超寬、超高及超重整體物品應：,在晝間光線好的時候行駛,須領有臨時通行證，並在車輛前後端懸掛危險標識,貨物兩端應有人看守,2,,裝載超長、超寬、超高及超重物品，須領有臨時通行證並懸掛危險標識,,,,,,
123,c_txt_123,choice_text,汽車非經公路監理機關核准：,可擅自附掛拖車,不可擅自附掛拖車行駛,只能附掛拖車一節,2,,汽車非經公路監理機關核准，不可擅自附掛拖車行駛，否則視為違規,,,,,,
124,c_txt_124,choice_text,行車前，應對方向盤、煞車等機件：,詳細檢查,不必檢查,檢查或不檢查都不會影響行駛安全,1,,行車前，應詳細檢查方向盤、煞車等重要機件，確保行車安全,,,,,,
125,c_txt_125,choice_text,隨車工具，應：,隨車攜帶,不必隨車攜帶,存放車庫內,1,,汽車隨車工具應隨車攜帶，以備不時之需，如處理緊急情況,,,,,,
126,c_txt_126,choice_text,汽車起駛前，應：,不必顯示方向燈,按鳴喇叭 3 短聲,顯示方向燈,3,,汽車起駛前，應顯示方向燈，提醒周圍車輛及行人注意,,,,,,
127,c_txt_127,choice_text,汽車駕駛人駕車：,可連續駕駛 10 小時,連續駕駛不可超過 8 小時,可依體力決定,2,,汽車駕駛人連續駕駛時間不可超過 8 小時，以避免疲勞駕駛影響安全,,,,,,
128,c_txt_128,choice_text,汽車向右轉彎時：,應先顯示車輛前後之右邊方向燈,應先顯示車輛前後之左邊方向燈,右臂平伸向右表示向右轉彎,1,,汽車向右轉彎時，應先顯示車輛前後之右邊方向燈，提示轉向意圖,,,,,,
129,c_txt_129,choice_text,汽車駛近學校、醫院等處時：,多按鳴喇叭，使學生或病人等注意,除遇有緊急或危險情況外，不得按鳴喇叭,只能按喇叭 1 短聲,2,,汽車駛近學校、醫院等處，除非遇緊急或危險情況，否則不得按鳴喇叭,,,,,,
130,c_txt_130,choice_text,汽車按鳴喇叭規定：,不得連續按鳴 3 次以上,不得連續按鳴 4 次以上,不得連續按鳴 5 次以上,1,,汽車按鳴喇叭規定，不得連續按鳴超過三次，以減少噪音干擾,,,,,,
131,c_txt_131,choice_text,汽車按鳴喇叭時間，每次：,不得超過 2 秒,不得超過 1 秒,不得超過半秒,3,,汽車按鳴喇叭每次時間不得超過半秒，應以短促警示為主,,,,,,
132,c_txt_132,choice_text,汽車行駛在設有彎道、坡路、狹路標誌之路段，應該：,加速通過，以免車輛擁塞,前車行駛速度太慢時，應按鳴喇叭使前車加速前進,均應減速慢行，作隨時停車之準備,3,,行駛於彎道、坡路、狹路路段，應減速慢行並作隨時停車之準備,,,,,,
133,c_txt_133,choice_text,汽車行經設有學校、醫院標誌之路段，應該：,減速慢行，作隨時停車之準備,多按鳴喇叭，使行人注意,加速通過，以免人車擁塞,1,,行經設有學校、醫院標誌路段，應減速慢行，隨時準備停車，確保行人安全,,,,,,
134,c_txt_134,choice_text,汽車在同一車道行駛時，後車與前車之間，應保持：,1 公尺以上,5 公尺以上,隨時可以煞停之距離,3,,汽車在同一車道行駛時，後車與前車之間應保持隨時可以煞停的安全距離,,,,,,
135,c_txt_135,choice_text,汽車除行駛在單行道或指定行駛於左側車道外，在未劃行車分向線或分向限制線之道路，應：,靠右行駛,靠左行駛,在道路中間行駛,1,,在未劃分行車分向線或限制線的道路，汽車應靠右行駛,,,,,,
136,c_txt_136,choice_text,汽車遇有特殊情況，必須行駛道路左側時，應該：,加速快行,減速慢行並注意前方來車及路旁行人,多按鳴喇叭，使對面來車知道,2,,遇特殊情況需行駛道路左側時，應減速慢行並注意前方來車及路旁行人,,,,,,
137,c_txt_137,choice_text,汽車在峻狹坡道路會車時，應該：,下坡車讓上坡車先行,上坡車讓下坡車先行,不須相讓,1,,在陡峭狹窄的坡道會車，下坡車因較易控制且可視線較佳，應禮讓上坡車先行，確保安全,,,,,,
138,c_txt_138,choice_text,在未劃有分向標線之道路，或鐵路平交道，或不良道路會車時，應該：,加速快行,減速慢行,照常行駛,2,,行經無分向標線、平交道或不良路況時，應減速慢行，小心注意路況，確保會車安全,,,,,,
139,c_txt_139,choice_text,在市區交通頻繁之道路：,按鳴喇叭兩長聲後，可以超車,按鳴喇叭兩短聲後，可以超車,不可鳴喇叭或超車,3,,市區交通繁忙，為避免噪音擾民及確保安全，應避免超車和不必要的鳴喇叭,,,,,,
140,c_txt_140,choice_text,領有臨時牌照之車輛：,不得載運客貨收費營業,可以載貨營業,無規定,1,,臨時牌照僅供車輛測試、申請牌照等用途，嚴禁載客或載貨收費營業，違反規定將受罰,,,,,,
141,c_txt_141,choice_text,前行車駕駛人聞後行車超車之喇叭聲，如車前路況無障礙時：,應減速靠邊或表示允讓,不必避讓,加速行駛,1,,前車駕駛聽到後車超車示意，若路況允許，應減速靠邊禮讓，確保超車安全順暢,,,,,,
142,c_txt_142,choice_text,聞有消防車、救護車、警備車、工程救險車、毒性化學物質災害事故應變車等之警號時，不論來自何方，應：,立即避讓,不須避讓,只要不跨線行駛，就不必避讓,1,,聽到緊急任務車輛警號，應立即禮讓通行，確保緊急救援效率，避免延誤,,,,,,
143,c_txt_143,choice_text,在內側車道行駛之車輛，欲在交岔路口左轉彎時，應該：,在交岔路口 30 公尺前顯示方向燈，行至交岔路口中心處左轉,行至交岔路口處即行左轉,顯示右方向燈左轉,1,,左轉彎前應提早於 30 公尺前顯示方向燈，並駛至路口中心點後再轉彎，確保轉彎半徑及行車安全,,,,,,
144,c_txt_144,choice_text,汽車行近行人穿越道前，應該：,減速慢行，遇有行人穿越時，應暫停讓行人優先通過,依號誌指示或交通指揮人員之指揮通過,按鳴喇叭加速通過,1,,行近行人穿越道，應減速慢行並注意有無行人，若有行人應暫停禮讓，保障行人安全,,,,,,
145,c_txt_145,choice_text,鐵路平交道遮斷器未放下，或看守人員未表示停止時，應該：,仍應看、聽鐵路兩端確無火車駛來，始得通過,加速通過,俟看守人表示後通過,1,,即使平交道遮斷器未放下或無看守人員指示，仍需自行確認兩端無火車駛來，才可通過,,,,,,
146,c_txt_146,choice_text,下坡行車時應：,為節省油料可關閉電門放空檔滑行,為了安全，不得將引擎熄火放空檔滑行,不需換檔,2,,下坡切勿熄火或空檔滑行，這會導致失去動力輔助煞車和方向盤控制，極度危險應使用低速檔位,,,,,,
147,c_txt_147,choice_text,汽車在雙向二車道並劃有分向限制線之路段：,不得駛入來車之車道內,可以駛入來車之車道內,如前無來車，即可駛入來車之車道內,1,,分向限制線明確禁止車輛跨越駛入對向車道，以確保行車安全，即使無來車也應遵守,,,,,,
148,c_txt_148,choice_text,汽車會車時，相互之間隔，不得少於：,2 公尺,1 公尺,半公尺,3,,會車時，兩車間距應保持半公尺以上，避免碰撞，確保行車空間與安全,,,,,,
149,c_txt_149,choice_text,汽車變換車道時，應先：,按鳴喇叭,變換燈光,顯示方向燈或手勢,3,,變換車道前，應提早打方向燈或使用手勢，明確告知後方及周圍車輛，確保安全,,,,,,
150,c_txt_150,choice_text,在設有彎道、坡路、狹橋、隧道標誌路段或鐵路平交道處：,可以迴車,減速至 5 公里左右始可迴車,不得迴車,3,,彎道、坡路、狹橋、隧道及平交道等處，因視線受限或路況危險，嚴禁迴車，以防事故,,,,,,
151,c_txt_151,choice_text,汽車行駛中遇濃霧，應該：,使用方向燈,使用煞車燈,開亮頭燈,3,,濃霧行車時，應開亮頭燈（或霧燈），提高能見度，讓其他駕駛人辨識車輛位置，確保行車安全,,,,,,
152,c_txt_152,choice_text,汽車迴車前應：,暫停並顯示左轉燈光或手勢，看清無來往車輛，並注意行人通過，始得迴轉,左右擺頭，看清無來車，即可迴轉,只要按鳴 3 聲喇叭，即可迴轉,1,,迴車前必須先暫停，打方向燈，確認無來車及行人後方可迴轉，確保行車安全,,,,,,
153,c_txt_153,choice_text,汽車停車時應：,依車輛順行方向緊靠道路右側,緊靠道路左側,就近停車，不必管他人，自己方便即可但單行道應緊靠路邊停車,1,,停車時應順著車輛行駛方向，緊靠道路右側停放，避免阻礙交通或造成危險,,,,,,
154,c_txt_154,choice_text,報廢之車輛：,不得再行申請登檢領照使用,修復後可申請登檢領照,無規定,1,,報廢車輛視為已結束使用壽命，不得再次申請牌照並行駛上路，以確保道路交通安全,,,,,,
155,c_txt_155,choice_text,汽車引擎、底盤、電系、車門損壞，不堪使用時，應：,向公路監理機關申請報廢，繳回牌照,報廢之車輛任意丟棄,可租借給想考汽車駕照的人練習開車使用,1,,車輛損壞不堪使用時，應向監理機關辦理報廢手續並繳回牌照，避免違規使用,,,,,,
156,c_txt_156,choice_text,利用汽車犯罪經判決有期徒刑以上之刑確定者：,吊扣其駕照 3 個月至 6 個月,吊銷其駕照並終身不得考領,吊銷其駕照並 1 年內不得考領,2,,利用汽車犯罪屬情節重大行為，將吊銷駕照並終身不得再考領，以維護社會治安,,,,,,
157,c_txt_157,choice_text,汽車發生交通事故遭受重大損壞，經修復後應實施：,定期檢驗,臨時檢驗,申請牌照檢驗,2,,交通事故造成重大損壞後，修復完成應進行臨時檢驗，確保車輛符合安全標準才能繼續行駛,,,,,,
158,c_txt_158,choice_text,計程車駕駛人不依規定辦理執業登記並領取登記證即行執業者：,吊扣駕照,吊銷駕照,處以罰鍰,3,,計程車駕駛人未辦理執業登記即行執業，屬違規行為，將會被處以罰鍰，需依法執業,,,,,,
159,c_txt_159,choice_text,應考聯結車駕照者，其經歷須：,領有小客車駕照 1 年以上,領有大貨車駕照 1 年以上,領有大客車駕駛執照 1 年以上或領有大貨車駕駛執照 2 年以上,3,,考領聯結車駕照需有更豐富的駕駛經驗，因此規定持有大客車 1 年或大貨車 2 年以上駕照,,,,,,
160,c_txt_160,choice_text,領有大貨車駕駛執照可駕駛：,小型車,大客車,聯結車,1,,大貨車駕照可駕駛大貨車、小型車及輕型機車，但不能駕駛大客車或聯結車，因其駕駛難度與資格不同,,,,,,
161,c_txt_161,choice_text,兒童乘坐小客車時，應坐於：,前座,後座,前後座均可,2,,兒童乘坐小客車應使用兒童安全座椅並安置於後座，以提供最佳防護，確保乘車安全,,,,,,
162,c_txt_162,choice_text,汽車因故辦理停駛，期限最多不得超過：,1 年,1 年半,2 年,1,,汽車辦理停駛，最長期限為一年，期滿若仍需停駛，應再次辦理，否則將視為復駛,,,,,,
163,c_txt_163,choice_text,裝載危險物品之車輛，在橋樑、隧道、火場多少公尺範圍內，嚴禁停車：,100 公尺,200 公尺,300 公尺,1,,裝載危險物品車輛在橋樑、隧道、火場 100 公尺內嚴禁停車，以防發生意外造成更大災害,,,,,,
164,c_txt_164,choice_text,交岔路口、公共汽車招呼站多少公尺內不得臨時停車：,10 公尺,20 公尺,30 公尺,1,,交岔路口與公車站 10 公尺內禁止臨時停車，避免阻礙視線、妨礙交通順暢及公車進出,,,,,,
165,c_txt_165,choice_text,使用偽造、變造、或矇領之牌照者，應處：,罰鍰並禁止其行駛,扣繳牌照,罰鍰，扣繳牌照並禁止其行駛,3,,使用偽造、變造或矇領牌照屬嚴重違規行為，除罰鍰外，並扣繳牌照，禁止該車輛行駛,,,,,,
166,c_txt_166,choice_text,汽車駕駛人有下列情形之一者，應施以道路交通安全講習：,闖越鐵路平交道,於交岔路口 10 公尺內臨時停車,變換車道時，未注意安全距離,1,,闖越鐵路平交道極度危險，嚴重危害生命安全，因此應施以道安講習，加強安全觀念,,,,,,
167,c_txt_167,choice_text,汽車所有人已領有號牌而不懸掛或不依指定位置懸掛者，應處罰：,罰鍰並吊扣牌照,罰鍰並吊銷牌照,罰鍰並禁止其行駛及牌照吊銷,3,,未懸掛或未依規定位置懸掛牌照，屬違規行為，將處罰鍰、禁止行駛並吊銷牌照,,,,,,
168,c_txt_168,choice_text,領有汽車駕照，駕駛重型機車者：,免罰,罰鍰,罰鍰並禁止其駕駛,3,,汽車駕照無法駕駛重型機車，屬於無照駕駛，將處以罰鍰並禁止其駕駛，以維護安全,,,,,,
169,c_txt_169,choice_text,汽車駕駛人、前座或小型車後座乘客未繫安全帶行駛於下列何種道路會受罰鍰之處罰：,僅適用於省道,僅適用於專用快速道路或高速公路,任何道路,3,,不論何種道路，汽車駕駛人及乘客均應繫安全帶，這是法律規定，旨在保護乘員安全,,,,,,
170,c_txt_170,choice_text,汽機車駕駛人酒後駕車，其吐氣酒精濃度超過規定標準但未涉刑事處罰者，應處：,移送法院依刑法判刑,罰鍰並當場移置保管該汽車及吊扣其駕駛執照 1 至 2 年、吊扣牌照 2 年,吊銷駕駛執照,2,,酒駕酒精濃度超標但未達刑事罰者，行政罰為高額罰鍰、車輛保管，並吊扣駕照及牌照,,,,,,
171,c_txt_171,choice_text,計程車駕駛人在營業之前，應：,考領職業駕照並辦理執業登記,考領普通駕照並辦理執業登記,只須考領職業駕照,1,,計程車駕駛營業前，必須先考取職業駕照，並完成執業登記，才能合法載客,,,,,,
172,c_txt_172,choice_text,汽車駕駛人，行車速度超過規定之最高時速 40 公里以上者，處罰鍰新臺幣：,"1,200～2,400 元","2,400～6,000 元","6,000～36,000 元",3,,"超速 40 公里以上屬嚴重超速，依規定處以高額罰鍰 6,000 至 36,000 元，並吊扣牌照 3 個月",,,,,,
173,c_txt_173,choice_text,汽車駕駛人在 1 年內違規記點每達 12 點以上者，除施以道安講習，並處：,吊銷駕照,罰鍰,吊扣駕照,3,,一年內違規記點達 12 點，表示違規頻繁，除講習外，會吊扣駕照一段時間，以示警惕,,,,,,
174,c_txt_174,choice_text,汽車記違規紀錄於 3 個月內共達 3 次以上者，處罰：,罰鍰,吊扣汽車牌照,吊銷汽車牌照,2,,三個月內記違規紀錄達三次以上，表示車輛使用管理不當，將吊扣牌照，警示車主,,,,,,
175,c_txt_175,choice_text,酒醉駕車或行經行人穿越道不讓行人優先通行因而致人傷亡，如應負刑責者：,加重其刑至二分之一,不須處罰,仍按原來刑度處罰,1,,酒駕或未禮讓行人致人傷亡，且負有刑責者，因情節嚴重，法律規定將加重其刑至二分之一,,,,,,
176,c_txt_176,choice_text,違反道路交通管理事件之受處分人，如不服處罰機關所作之處罰者，可以：,向管轄高等行政法院地方行政訴訟庭提起訴訟,向交通部抗議,向行政院陳情,1,,不服交通違規裁罰，應依法向管轄高等行政法院地方行政訴訟庭提起行政訴訟，尋求救濟,,,,,,
177,c_txt_177,choice_text,下列那些車輛應隨車配備合於規定之滅火器：,小型汽車,機車,大客車、大貨車、曳引車、幼童專用車及小型車附掛之廂式拖車,3,,特定大型或載運特殊物品的車輛，為應對火災風險，法規強制要求配備合格滅火器,,,,,,
178,c_txt_178,choice_text,下列何種車輛應配置防止捲入裝置：,3.5 公噸以下小貨車,大客車,拖車及大貨車,3,,拖車及大貨車因車身較高，為避免行人或機車捲入車底，法規要求配置防止捲入裝置,,,,,,
179,c_txt_179,choice_text,領有牌照之自用小客車，除使用液化石油氣及壓縮天然氣為燃料者外，檢驗次數應為：,出廠年份未滿 5 年者，免定期檢驗；5 年以上未滿 10 年者，每年至少檢驗 1 次；10 年以上者每年至少檢驗 2 次,出廠年份 10 年以上者每年至少檢驗 3 次,出廠年份未滿 5 年者，每年至少檢驗 2 次,1,,自用小客車定期檢驗頻率依車齡遞增：5 年內免驗，5-10 年每年一次，10 年以上每年二次，確保車輛安全,,,,,,
180,c_txt_180,choice_text,汽車行駛於非高、快速公路之一般道路上，其駕駛人、前座或小型車後座乘客未繫安全帶者，應處駕駛人罰鍰新臺幣：,500 元,"1,500 元","3,000 元",2,,"一般道路上未繫安全帶，駕駛人將被處以 1,500 元罰鍰，旨在強制乘客繫好安全帶，保障行車安全",,,,,,
181,c_txt_181,choice_text,汽車駕駛人於行駛道路時，以手持方式使用行動電話、電腦或其他相類功能裝置進行撥接、通話、數據通訊或其他有礙駕駛安全之行為者，處罰鍰新臺幣：,"3,000 元","2,000 元","1,000 元",1,,"行車時手持使用手機等裝置會分散駕駛注意力，嚴重影響行車安全，因此處以 3,000 元罰鍰",,,,,,
182,c_txt_182,choice_text,駕車酒精濃度超過規定標準，除當場移置保管該汽機車及吊扣其駕駛執照 1 至 2 年，並處罰鍰新臺幣：,"機車 15,000~90,000 元、汽車 30,000~120,000 元","機車 10,000~90,000 元、汽車 30,000 元~90,000 元","機車 6,000~12,000 元、汽車 30,000 元~90,000 元",1,,酒駕罰則加重，機車罰鍰 1.5 萬至 9 萬元，汽車 3 萬至 12 萬元，並吊扣駕照，以遏止酒駕行為,,,,,,
183,c_txt_183,choice_text,"酒精濃度超過規定標準駕車之違規人，於 10 年內第 2 次違反酒後駕車之規定，除處罰鍰新臺幣 120,000 元，及當場移置保管該汽車，並應施以道路交通安全講習：",吊扣其牌照,吊銷其駕駛執照,吊扣其駕駛執照,2,,十年內第二次酒駕屬於累犯，罰鍰提高至 12 萬元，並吊銷駕照，且需參加道安講習，嚴懲以嚇阻再犯,,,,,,
184,c_txt_184,choice_text,"兩輛以上之汽車在道路上競駛或競技者，除處罰汽車駕駛人新台幣 30,000~90,000 元罰鍰，及當場禁止其駕駛，並應：",吊扣其駕駛執照,吊銷其牌照,吊銷其駕駛執照,3,,道路競駛或競技嚴重危害公共安全，除高額罰鍰外，將吊銷駕駛執照，終止其駕駛資格,,,,,,
185,c_txt_185,choice_text,"汽車駕駛人若拒絕接受酒精濃度測試檢定者，除處罰鍰新臺幣 180,000 元，並應施以道路交通安全講習：",吊銷其駕駛執照,吊扣其駕駛執照,吊扣其牌照,1,,拒絕酒測視同酒駕違規，將處以 18 萬元罰鍰及吊銷駕照，並需參加道安講習，處罰嚴厲,,,,,,
186,c_txt_186,choice_text,8 公噸以上汽車未依規定裝設行車紀錄器及行車視野輔助系統者，處汽車所有人：,罰鍰,吊扣行車執照,吊銷駕照,1,,8 公噸以上汽車未裝設行車紀錄器及視野輔助系統，會影響行車安全管理，故處罰汽車所有人罰鍰,,,,,,
187,c_txt_187,choice_text,"小型車駕駛執照吊扣期間駕駛小型車者，除處新臺幣 6,000～24,000 元罰鍰，並當場禁止其駕駛外，並應：",再吊扣其行照,再吊扣其駕照,吊銷其駕照,3,,駕照吊扣期間仍駕駛，屬無視法規之嚴重行為，除罰鍰外，將直接吊銷駕照,,,,,,
188,c_txt_188,choice_text,遇幼童專用車、校車不依規定禮讓，或減速慢行者，除記違規點數外，並處：,罰鍰,吊銷駕照,吊扣駕照,1,,未禮讓幼童專用車或校車，影響學童安全，除記點外，並處罰鍰，以提醒駕駛人重視學童安全,,,,,,
189,c_txt_189,choice_text,於身心障礙專用停車位違規停車者：,罰鍰,吊扣牌照,勸導,1,,違規占用身心障礙專用停車位，影響身障人士權益，將處以罰鍰,,,,,,
190,c_txt_190,choice_text,汽車所有人，明知駕駛人有酒後駕車之情形，而不予禁止者，除處罰鍰外，並應：,吊銷該汽車牌照,吊扣其駕照,吊扣該汽車牌照,3,,車主明知駕駛人酒駕卻不禁止，有連帶責任，除罰鍰外，該車牌照也會被吊扣，以示警懲,,,,,,
191,c_txt_191,choice_text,牌照借供他車使用或使用他車牌照行駛者，除罰鍰外，並應：,吊扣牌照,吊銷牌照,沒入車輛,2,,牌照借用或使用他車牌照屬違法行為，嚴重擾亂監理秩序，將處罰鍰並吊銷牌照,,,,,,
192,c_txt_192,choice_text,汽車駕駛人行駛高速公路、快速公路而不遵守管制規定之處罰：,記點不罰鍰,罰鍰並違規記點,罰鍰,2,,高速公路、快速公路違規影響重大，除罰鍰外，通常也會記點，以警惕駕駛人,,,,,,
193,c_txt_193,choice_text,汽車駕駛人超速駕車者應處以：,罰鍰,只記點不罰鍰,罰鍰並違規記點,3,,超速駕駛不僅危險，也會處罰鍰及違規記點，以提醒駕駛人遵守速限，保障行車安全,,,,,,
194,c_txt_194,choice_text,汽車駕駛人行經有燈光號誌管制之交岔路口闖紅燈者：,"罰鍰新臺幣 3,600~5,400 元",吊扣駕照 1 個月,"罰鍰新臺幣 1,800~5,400 元並予違規記點",3,,"闖紅燈危險性高，處 1,800 至 5,400 元罰鍰，並記違規點數，以強化駕駛人遵守號誌",,,,,,
195,c_txt_195,choice_text,在鐵路平交道超車、迴車、倒車或停車者，應處以：,罰鍰,罰鍰並違規記點,罰鍰並吊扣駕照,3,,在鐵路平交道做出超車、迴車、倒車或停車等行為，極易引發重大事故，將處罰鍰並吊扣駕照,,,,,,
196,c_txt_196,choice_text,貨車雖未超載但超過所行駛橋樑之載重限制者，應處以罰鍰並記：,車主,託運人,駕駛人違規點數 2 點,3,,貨車行駛超過橋樑載重限制，駕駛人需對此負責，因此處罰鍰並記駕駛人違規點數,,,,,,
197,c_txt_197,choice_text,強行闖越鐵路平交道之處罰是：,罰鍰並吊扣駕照,吊銷駕照,罰鍰,1,,強行闖越鐵路平交道極度危險，嚴重危及生命財產，將處以罰鍰並吊扣駕駛執照,,,,,,
198,c_txt_198,choice_text,汽車駕駛人因違規記點，2 年內經吊扣駕駛執照 2 次，再違反記點規定者，處以：,吊扣其駕駛執照,吊銷其駕駛執照,罰鍰,2,,兩年內已兩次吊扣駕照，仍再犯記點違規，顯示駕駛行為極度不良，將直接吊銷駕照,,,,,,
199,c_txt_199,choice_text,汽車不依規定裝載危險物品者，除罰鍰外並：,違規記點,吊扣牌照,吊扣駕照,1,,不依規定裝載危險物品，會增加公共危險，除罰鍰外，並記違規點數，以警示駕駛人,,,,,,
200,c_txt_200,choice_text,駕駛人因違規而被處罰鍰並記違規記點以後應：,不予理會,小心駕駛勿再違規,從此不再開車,2,,違規罰鍰與記點是提醒駕駛人遵守交通規則，駕駛人應檢討改進，未來更加小心駕駛,,,,,,
201,c_txt_201,choice_text,駕駛裝載危險物品車輛之駕駛員：,應領有所駕駛車種之駕照外並經專業訓練合格並領有證書者,只要有職業駕照即可,有聯結車駕照即可,1,,駕駛危險物品車輛，除具備車種駕照外，更需專業訓練與證書，確保具備特殊應變能力，保障安全,,,,,,
202,c_txt_202,choice_text,占用道路之廢棄車輛，經民眾檢舉或由警察機關、環境保護主管機關查報後，由警察機關通知車主限期處理而屆期未清理者：,環保機關可移置保管，並可向車主收取費用,任其占用,直接銷毀,1,,廢棄車輛占用道路，經通知未處理者，環保機關有權移置保管並收取相關費用，以維護市容與交通,,,,,,
203,c_txt_203,choice_text,占用道路之廢棄車輛，由環保單位或委託民間單位移置保管，經公告多久無人認領，可依廢棄物清除：,1 個月,2 個月,3 個月,1,,廢棄車輛經移置保管後，公告一個月仍無人認領，將依法視同廢棄物處理，以清理路霸,,,,,,
204,c_txt_204,choice_text,逕行舉發汽車超速行駛時，其違規地點相距：,14 公里以上,8 公里以上,6 公里以上得連續舉發之，但其違規地點在隧道內者，不在此限,3,,超速逕行舉發需間隔 6 公里以上才能連續開罰，隧道內則不在此限，以避免重複處罰,,,,,,
205,c_txt_205,choice_text,汽車所有人或汽車駕駛人接獲違反道路交通管理事件通知單後，於,10 日,30 日,50 日內得不經裁決，逕依處罰條例第 92 條第 4 項之罰鍰基準規定，向指定之處所繳納結案,2,,收到交通違規通知單後，應在 30 日內繳納罰鍰結案，避免逾期產生滯納金或更高罰則,,,,,,
206,c_txt_206,choice_text,小客車前座或貨車駕駛室乘人超過規定人數者，處汽車駕駛人：,吊扣駕照,罰鍰,罰鍰並吊扣駕照,2,,小客車或貨車超載乘人，駕駛人將會處以罰鍰,,,,,,
207,c_txt_207,choice_text,汽車駕駛人駕駛汽車肇事無人受傷或死亡，且汽車尚能行駛而不儘速將汽車位置標繪移置路邊，致妨礙交通者處罰：,留置該汽車,罰鍰,扣留牌照,2,,肇事無傷亡且車輛能行駛卻未速移置路邊，妨礙交通者將處罰鍰,,,,,,
208,c_txt_208,choice_text,汽車肇事逃逸案件，經通知汽車所有人到場說明，無故不到場說明，或不提供汽車駕駛人相關資料者：,吊銷該汽車牌照,吊扣該汽車牌照,吊扣汽車所有人駕照,2,,肇事逃逸車主不說明或不提供資料，將吊扣該汽車牌照,,,,,,
209,c_txt_209,choice_text,汽車駕駛人無照駕駛或酒醉駕車因而致人受傷或死亡，依法應負刑事責任者，加重其刑至：,三分之一,二分之一,一倍,2,,無照或酒駕致人傷亡，依法應加重其刑至二分之一,,,,,,
210,c_txt_210,choice_text,汽車駕駛人，在快車道上依規定行駛，因行人或慢車不依規定，擅自進入快車道，而致人受傷或死亡，依法應負刑事責任者：,一樣不變,減輕其刑,加重其刑,2,,駕駛人依法行駛，因行人或慢車違規致傷亡，依法可減輕其刑,,,,,,
211,c_txt_211,choice_text,受處分人，如有不服處罰之裁決者，應以原處分機關為被告，逕向管轄之高等行政法院地方行政訴訟庭提起訴訟；其中撤銷訴訟之提起，應於裁決書送達後：,10 日,20 日,30 日之不變期間內為之,3,,不服裁決提起撤銷訴訟，應於裁決書送達後 30 日內為之,,,,,,
212,c_txt_212,choice_text,汽車駕駛人，駕車闖紅燈除罰鍰外並記違規點數：,1 點,2 點,3 點,3,,汽車駕駛人駕車闖紅燈，除罰鍰外並記違規點數 3 點,,,,,,
213,c_txt_213,choice_text,下列何種違規行為得對汽車所有人逕行舉發處罰：,無照駕駛,酒醉駕車,違規停車而駕駛人不在場,3,,駕駛人不在場的違規停車，可逕行舉發汽車所有人處罰,,,,,,
214,c_txt_214,choice_text,拼裝車輛未經核准領用牌證行駛或報廢車仍行駛道路者，其車輛：,沒入之並罰鍰,公告拍賣之,繳清罰鍰後始得領回,1,,拼裝車輛或報廢車輛上路，車輛將被沒入並處罰鍰,,,,,,
215,c_txt_215,choice_text,汽車駕駛人無照駕駛大貨車、大客車、聯結車之行為，經舉發後除罰鍰外，並：,吊銷牌照,當場禁止其駕駛,車輛沒入,2,,無照駕駛大貨車、大客車、聯結車，除罰鍰外並當場禁止駕駛,,,,,,
216,c_txt_216,choice_text,汽機車駕駛人，駕駛汽機車經酒精濃度測試檢定超過標準值，除罰鍰、當場移置保管該汽機車外，並吊扣其駕駛執照：,3 個月,6 個月,1 至 2 年,3,,酒駕酒精濃度超標，除罰鍰、移置保管車輛外，並吊扣駕照 1 至 2 年,,,,,,
217,c_txt_217,choice_text,駕駛汽車行駛於高速公路或快速公路，汽車駕駛人、前座或小型車後座乘客未繫安全帶者，將處駕駛人罰鍰新臺幣：,"1,000～2,000 元","1,500～3,000 元","3,000～6,000 元",3,,"高快速公路駕駛人、前座或小型車後座乘客未繫安全帶，處駕駛人罰鍰新臺幣 3,000 至 6,000 元",,,,,,
218,c_txt_218,choice_text,裝置高音量喇叭或其他產生噪音器物者，處汽車所有人罰鍰並：,沒入車輛,沒入高音量喇叭或噪音器物,吊銷牌照,2,,裝置高音量喇叭或噪音器物，處罰鍰並沒入該器物,,,,,,
219,c_txt_219,choice_text,汽車駕駛人於道路上蛇行駕駛，應處以：,罰鍰,講習,罰鍰及吊扣牌照 6 個月並應接受道路交通安全講習,3,,道路上蛇行駕駛，處罰鍰、吊扣牌照 6 個月，並應接受道路交通安全講習,,,,,,
220,c_txt_220,choice_text,違規停車經舉發後仍未改正，每逾：,1 小時,2 小時,半小時得連續舉發,2,,違規停車經舉發未改正，每逾 2 小時得連續舉發,,,,,,
