原 id,id,type,question,option_1,option_2,option_3,answer,media_file,解析,,,,,,
114,c_txt-tf_113,choice_text,"汽車行駛於高速公路、快速公路或設站管制之道路，未依規定保持安全距離，處汽車駕駛人新臺幣 3,000~6,000 元之罰鍰",○,X,,1,,"在高速公路、快速公路等未保持安全距離，駕駛人將處新臺幣 3,000 至 6,000 元罰鍰",○,,,,,
115,c_txt-tf_114,choice_text,低於最低規定時速行駛時，不算違規,○,X,,2,,行車速度低於最低規定時速，可能會阻礙交通，也屬於違規行為,X,,,,,
116,c_txt-tf_115,choice_text,駕駛執照考驗，交通規則及格標準為 90 分,○,X,,2,,駕駛執照考驗中，交通規則的及格標準為 85 分，而非 90 分,X,,,,,
117,c_txt-tf_116,choice_text,曾違反兒童及少年性交易防制條例或槍砲彈藥刀械管制條例等相關法律，經判刑確定或曾依檢肅流氓條例裁定應為交付感訓確定者，不得辦理計程車駕駛人執業登記,○,X,,1,,曾犯特定重罪或經感訓裁定者，不得辦理計程車駕駛人執業登記，以確保公共安全,○,,,,,
118,c_txt-tf_117,choice_text,駕駛執照，可以借供他人使用,○,X,,2,,駕駛執照是個人專屬證件，依法不可借供他人使用，違者將受罰,X,,,,,
119,c_txt-tf_118,choice_text,學習駕駛證，可以學習駕駛大客車,○,X,,2,,學習駕駛證有其適用車種限制，學習駕駛大客車需持有大客車學習駕照,X,,,,,
120,c_txt-tf_119,choice_text,貨車裝載貨物寬度，可以超出車身半公尺,○,X,,2,,貨車裝載貨物時，其寬度應在車身範圍內，不可超出車身半公尺,X,,,,,
121,c_txt-tf_120,choice_text,汽車駕駛人不得連續駕車超過 8 小時,○,X,,1,,為避免疲勞駕駛影響行車安全，汽車駕駛人不得連續駕車超過 8 小時,○,,,,,
122,c_txt-tf_121,choice_text,領有大客車駕照者，可以駕駛聯結車,○,X,,2,,大客車駕照與聯結車駕照屬於不同駕駛執照種類，領有大客車駕照者不可駕駛聯結車,X,,,,,
123,c_txt-tf_122,choice_text,汽車駕駛人駕車，違反道路交通安全規則，因而肇事致人重傷者，吊扣其駕駛執照,○,X,,1,,汽車駕駛人違反道路交通安全規則，因而肇事導致他人重傷者，將吊扣其駕駛執照,○,,,,,
124,c_txt-tf_123,choice_text,汽車行駛應繳費之公路橋樑逃避繳費，並有傷害收費人員之情事者，應吊銷駕照,○,X,,1,,汽車行駛應繳費公路橋樑逃避繳費，並傷害收費人員者，情節重大將吊銷駕照,○,,,,,
125,c_txt-tf_124,choice_text,汽車駕駛人在快車道依規定駕車行駛，因行人或慢車不依規定，擅自進入快車道，而致人受傷或死亡，依法應負刑事責任者，減輕其刑,○,X,,1,,駕駛人於快車道正常行駛，若因行人或慢車違規進入致傷亡，駕駛人刑事責任可減輕,○,,,,,
126,c_txt-tf_125,choice_text,駕駛人酒精濃度超過規定標準，駕車肇事致人重傷或死亡者，吊銷駕照並停考 1 年,○,X,,2,,駕駛人酒駕肇事致重傷或死亡者，其駕照將被吊銷，並終身不得再考領,X,,,,,
127,c_txt-tf_126,choice_text,小貨車必須附載隨車作業人員者，除駕駛人外，不得超過 2 人,○,X,,1,,小貨車若需附載隨車作業人員，除駕駛人外，其人數不得超過 2 人,○,,,,,
128,c_txt-tf_127,choice_text,利用汽車犯罪，經判決有期徒刑以上之刑確定者，吊銷其駕照終身不得再考領駕照但符合特定條件，且所受吊銷駕駛執照處分，執行已逾相關規定期間者，不在此限,○,X,,1,,利用汽車犯罪經判刑確定者，將吊銷駕照並原則終身不得再考領,○,,,,,
129,c_txt-tf_128,choice_text,貨車裝載貨物長度，可以前伸超過車頭 2 公尺,○,X,,2,,貨車裝載貨物時，長度不得伸出車頭以外，確保行車安全,X,,,,,
130,c_txt-tf_129,choice_text,廂式貨車裝載貨物，長寬均可超出車廂 30 公分,○,X,,2,,廂式貨車裝載貨物時，其長度與寬度皆不得超出車廂以外 30 公分,X,,,,,
131,c_txt-tf_130,choice_text,框式貨車，除裝載貨物有伸後情形外，車身欄板必須扣牢,○,X,,1,,框式貨車裝載貨物時，除了貨物有特別伸後情況，車身欄板必須確實扣牢,○,,,,,
132,c_txt-tf_131,choice_text,受永遠吊銷、吊扣駕照之處分者，受違規再教育 1 個月，即可參加駕照考驗,○,X,,2,,受永遠吊銷駕照處分者無法再考領，吊扣駕照者則需待吊扣期滿才可能考驗,X,,,,,
133,c_txt-tf_132,choice_text,受吊銷、吊扣駕駛執照處分，尚未屆滿限制報考期限者，不得參加駕照考驗,○,X,,1,,駕駛執照受吊銷或吊扣處分，且尚未屆滿限制報考期限者，不得參加駕照考驗,○,,,,,
134,c_txt-tf_133,choice_text,受吊銷、吊扣駕照處分，尚未屆滿限制報考期限者，繳罰鍰後即可參加駕照考驗,○,X,,2,,受吊銷或吊扣駕照處分者，需待限制報考期限屆滿後才能考驗，非繳罰鍰即可,X,,,,,
135,c_txt-tf_134,choice_text,汽車駕駛人在 1 年內，違規記點共達 6 點以上者，應施以道路交通安全講習,○,X,,2,,汽車駕駛人在半年內違規記點共達 6 點以上者，應施以道路交通安全講習,X,,,,,
136,c_txt-tf_135,choice_text,體格檢查、體能測驗與筆試及格成績有效保留期限均為 1 年,○,X,,1,,駕照考驗的體格檢查、體能測驗及筆試及格成績，其有效保留期限均為 1 年,○,,,,,
137,c_txt-tf_136,choice_text,汽車右轉彎時，應先顯示前後右邊方向燈，或由駕駛人作左臂向上手掌向右微曲之手勢,○,X,,1,,汽車右轉彎時，應提前顯示右方向燈或以左臂向上手掌向右微曲手勢，提醒他車,○,,,,,
138,c_txt-tf_137,choice_text,按鳴喇叭，以單響為原則，每次不得超過半秒鐘,○,X,,1,,按鳴喇叭應以單響為原則，每次持續時間不得超過半秒鐘，避免連續鳴按,○,,,,,
139,c_txt-tf_138,choice_text,行經設有彎道、隧道、坡路、狹路、學校、醫院標誌之路段、泥濘或積水道路、道路施工路段，均應減速慢行，作隨時停車之準備,○,X,,1,,行經彎道、隧道、坡路、學校等特定路段或惡劣路況時，均應減速慢行並準備停車,○,,,,,
140,c_txt-tf_139,choice_text,夜間會車，應用遠光燈,○,X,,2,,夜間會車時，應將遠光燈切換為近光燈，以免直射對向來車駕駛的眼睛，影響其視線,X,,,,,
141,c_txt-tf_140,choice_text,聞有消防車、救護車、警備車、工程救險車、毒性化學物質災害事故應變車等之警號時，不論來自何方，均應立即避讓，並不得在後跟隨急駛,○,X,,1,,聞有特種車輛警號時，不論其來向，均應立即避讓，且不得跟隨其後方急駛,○,,,,,
142,c_txt-tf_141,choice_text,汽車駕駛人行經多車道之圓環，可以不讓內側車道之車輛先行,○,X,,2,,行經多車道圓環時，應禮讓內側車道之車輛先行，以確保交通順暢與安全,X,,,,,
143,c_txt-tf_142,choice_text,汽車在雙向二車道行駛時，在劃有分向限制線之路段，可以在該路段駛入對方來車之車道內,○,X,,2,,雙向二車道劃有分向限制線時，車輛不得駛入對向車道，以免逆向行駛發生危險,X,,,,,
144,c_txt-tf_143,choice_text,汽車行駛於雙向二車道，在劃有行車分向線之路段，超車時得駛越，但不能並行競駛,○,X,,1,,雙向二車道有行車分向線時，超車時可暫時駛越，但嚴格禁止並行競駛行為,○,,,,,
145,c_txt-tf_144,choice_text,行車速度，依速限標誌或標線之規定，無標誌或標線者，行車時速不得超過 40 公里但在未劃設車道線、行車分向線或分向限制線之道路，或設有快慢車道分隔線之慢車道，時速不得超過 30 公里,○,X,,2,,無速限標誌或標線者，一般道路行車時速不得逾 50 公里，慢車道則不得逾 40 公里,X,,,,,
146,c_txt-tf_145,choice_text,行車速度，依速限標誌或標線之規定，無標誌或標線者，行車時速不得超過 50 公里但在設有快慢車道分隔線之慢車道，時速不得超過 40 公里,○,X,,1,,無速限標誌或標線時，一般道路時速不得超過 50 公里，設有分隔線之慢車道不得超過 40 公里,○,,,,,
147,c_txt-tf_146,choice_text,汽車行至交通頻繁地區，為了行車安全，可以隨時按鳴喇叭,○,X,,2,,汽車行至交通頻繁地區，不應隨意鳴按喇叭，以免造成噪音污染及交通混亂,X,,,,,
148,c_txt-tf_147,choice_text,遇幼童專用車、校車、身心障礙者用特製車或教練車，不必禮讓,○,X,,2,,遇到幼童專用車、校車、身心障礙者用特製車或教練車時，應主動禮讓，確保其通行安全,X,,,,,
149,c_txt-tf_148,choice_text,臨時停車，係指停車未滿 3 分鐘，並保持立即行駛狀態,○,X,,1,,臨時停車是指停車時間未滿 3 分鐘，且駕駛人必須保持隨時可立即行駛的狀態,○,,,,,
150,c_txt-tf_149,choice_text,汽車行駛至交岔路口，其行進轉彎，遇有交通指揮人員之指揮與燈光號誌並用時，以交通指揮人員之指揮為準,○,X,,1,,交岔路口若交通指揮人員指揮與號誌並用，應優先服從交通指揮人員的指示,○,,,,,
151,c_txt-tf_150,choice_text,駕車起駛時，應讓行進中之車輛、行人優先通行,○,X,,1,,駕車起駛時，應優先禮讓已經在行進中的車輛和行人，確保行車安全,○,,,,,
152,c_txt-tf_151,choice_text,行人穿越道是指在道路上以枕木紋或斑馬紋之標線標劃，供行人穿越道路之地方,○,X,,1,,行人穿越道是道路上以枕木紋或斑馬紋標線劃設，專供行人穿越道路的區域,○,,,,,
153,c_txt-tf_152,choice_text,"汽車駕駛人行駛於道路時，以手持方式使用行動電話、電腦或其他相類功能裝置進行撥接、通話、數據通訊或其他有礙駕駛安全之行為者，處新臺幣 1,000 元罰鍰",○,X,,2,,"汽車駕駛人手持使用行動電話等裝置，處新臺幣 3,000 元罰鍰，而非 1,000 元",X,,,,,
154,c_txt-tf_153,choice_text,駕駛人精神疲勞、疾病或睡眠不足，注意力分散不易集中，不得駕駛車輛,○,X,,1,,駕駛人若精神疲勞、疾病或睡眠不足導致注意力分散，應避免駕駛車輛,○,,,,,
155,c_txt-tf_154,choice_text,停於路邊之車輛遇有霧靄、雨雪、風沙及晝晦時，均應顯示停車燈光或反光標識,○,X,,1,,停於路邊的車輛，遇有霧靄、雨雪、風沙或晝晦時，應顯示停車燈或反光標識，提高可見度,○,,,,,
156,c_txt-tf_155,choice_text,汽車在同一車道行駛時，除擬超越前車外，後車與前車之間，應保持隨時可以煞停之距離,○,X,,1,,在同一車道行駛時，應與前車保持足以隨時煞停的安全距離，除超車外不應過於接近,○,,,,,
157,c_txt-tf_156,choice_text,在山路行車交會時，靠山壁車輛，應讓道路外緣車優先通過,○,X,,1,,山路會車時，靠山壁的車輛應禮讓道路外緣的車輛優先通過，以確保安全,○,,,,,
158,c_txt-tf_157,choice_text,超車時，應顯示左方向燈，並於前車左邊保持半公尺以上之間隔超過，行至安全距離後，再顯示右方向燈駛入原行路線,○,X,,1,,超車時應先打左方向燈，從前車左側超越並保持半公尺以上間隔，確認安全後打右方向燈駛回,○,,,,,
159,c_txt-tf_158,choice_text,汽車行至無號誌或號誌故障而無交通指揮人員指揮之交岔路口，未劃分幹、支線道，且車道數相同時，如同為直行車或轉彎車者，左方車應暫停，讓右方車先行,○,X,,1,,無號誌或號誌故障且無指揮人員的路口，若未劃分幹支線且車道數相同，左方車應讓右方車先行,○,,,,,
160,c_txt-tf_159,choice_text,計程車在設有停車上客處標誌之路段，應在指定之上客處搭載乘客，不得沿途攬載,○,X,,1,,計程車在設有停車上客處標誌的路段，應在指定地點載客，不得沿途任意攬客,○,,,,,
161,c_txt-tf_160,choice_text,計程車不得任意拒載乘客，但可以故意繞道行駛,○,X,,2,,計程車不得任意拒載乘客，亦不得故意繞道行駛，應依規定路線載客,X,,,,,
162,c_txt-tf_161,choice_text,行車時行車執照、駕駛執照及其他法定證件，均須隨身攜帶,○,X,,1,,行車時，行車執照、駕駛執照及其他法定證件均應隨身攜帶，以備查驗,○,,,,,
163,c_txt-tf_162,choice_text,行車不必攜帶隨車工具,○,X,,2,,行車時應攜帶隨車工具，以應對緊急狀況或簡易故障排除,X,,,,,
164,c_txt-tf_163,choice_text,行車起駛前進，不必顯示方向燈,○,X,,2,,車輛起駛前進時，應顯示方向燈，提醒其他用路人注意,X,,,,,
165,c_txt-tf_164,choice_text,執行任務中的消防車、救護車、警備車、工程救險車及毒性化學物質災害事故應變車，行車速度不受規定限制,○,X,,1,,執行任務中的消防車、救護車、警備車、工程救險車及毒性化學物質應變車，行車速度不受規定限制,○,,,,,
166,c_txt-tf_165,choice_text,汽車除行駛於單行道外，均應靠右行駛，但遇有特殊情況，必須行駛左側道路時，應減速慢行，並注意前方來車及行人,○,X,,1,,汽車除單行道外應靠右行駛，若特殊情況需行駛左側道路，應減速慢行並注意安全,○,,,,,
167,c_txt-tf_166,choice_text,汽車在雙向二車道行駛時，均應在遵行車道內行駛,○,X,,1,,汽車在雙向二車道行駛時，應遵守車道規定，在遵行車道內行駛,○,,,,,
168,c_txt-tf_167,choice_text,汽車行駛於劃有路面邊線之單行道上，除準備停車或臨時停車外，不得駛出路面邊線,○,X,,1,,汽車行駛於劃有路面邊線的單行道上，除停車或臨時停車外，不得駛出路面邊線,○,,,,,
169,c_txt-tf_168,choice_text,執行任務中的消防車、救護車、警備車、工程救險車，在同向二車道以上之道路行駛時，內外側車道均可行駛,○,X,,1,,執行任務中的消防車、救護車等特種車輛，在同向二車道以上道路，內外側車道均可通行,○,,,,,
170,c_txt-tf_169,choice_text,汽車在同向二車道以上道路行駛，變換車道時，應先顯示燈光或手勢，並須保持安全距離,○,X,,1,,汽車在同向多車道變換車道時，應先顯示燈光或手勢，並保持安全距離,○,,,,,
171,c_txt-tf_170,choice_text,在單ㄧ車道的橋樑上及隧道內，不得會車,○,X,,1,,單一車道的橋樑和隧道內空間狹窄，為確保行車安全，應嚴格禁止會車,○,,,,,
172,c_txt-tf_171,choice_text,汽車行經多車道之圓環，應讓內側車道之車輛先行,○,X,,1,,汽車行經多車道圓環時，應禮讓內側車道之車輛先行，以維持交通流暢,○,,,,,
173,c_txt-tf_172,choice_text,在倒車時，應顯示倒車燈光或手勢後，謹慎緩慢後倒，並應注意其他車輛及行人,○,X,,1,,倒車時應顯示倒車燈光或手勢，謹慎緩慢後倒，並注意後方及周遭車輛與行人,○,,,,,
174,c_txt-tf_173,choice_text,在同向二車道以上之道路，小型汽車內外側車道均可行駛但不得任意變換車道行駛,○,X,,1,,小型汽車在同向多車道道路內外側車道均可通行，但駕駛人不得任意變換車道,○,,,,,
175,c_txt-tf_174,choice_text,由同向二車道，進入一車道時，應讓直行車道之車輛先行,○,X,,1,,由同向二車道匯入一車道時，應優先禮讓直行車道之車輛先行，確保匯入安全,○,,,,,
176,c_txt-tf_175,choice_text,汽車在同向二車道以上之道路行駛，除準備停車或臨時停車外，不得駛出路面邊線或跨越兩條車道行駛,○,X,,1,,汽車在同向多車道行駛時，除非準備停車或臨時停車，否則不得駛出路面邊線或跨越車道,○,,,,,
177,c_txt-tf_176,choice_text,設有左右轉彎專用車道之交岔路口，直行車不得占用轉彎專用車道,○,X,,1,,設有左右轉彎專用車道的交岔路口，直行車輛不得占用轉彎專用車道，應各行其道,○,,,,,
178,c_txt-tf_177,choice_text,汽車在未劃有分向標線之道路，或鐵路平交道或不良道路交會時，應減速慢行,○,X,,1,,行經無分向標線道路、平交道或不良道路交會處，應減速慢行確保安全,○,,,,,
179,c_txt-tf_178,choice_text,對面有來車，或前行車連貫二輛以上時，不得超車,○,X,,1,,對面有來車或前行車連貫兩輛以上時，禁止超車，確保行車安全,○,,,,,
180,c_txt-tf_179,choice_text,欲超越同一車道之前車時，須先鳴喇叭兩單響或變換燈光一次，俟前車減速靠邊，或以手勢表示允讓後，始得超越,○,X,,1,,超越前車前，應先鳴喇叭或變換燈光，待前車允讓後方可超越,○,,,,,
181,c_txt-tf_180,choice_text,前行車駕駛人聞後行車按鳴喇叭，如車前路況無障礙，應即減速靠邊或表示允讓,○,X,,1,,前車聞後車按鳴喇叭，若路況允許，應減速靠邊或表示允讓,○,,,,,
182,c_txt-tf_181,choice_text,為了緊急事情趕路，可以跟在執行公務的消防車或警備車後面行駛,○,X,,2,,執行公務的消防車、警備車後方禁止跟隨行駛，以免妨礙通行,X,,,,,
183,c_txt-tf_182,choice_text,交岔路口有交通指揮人員指揮，又有燈光號誌，應以燈光號誌為準,○,X,,2,,交岔路口有指揮人員與燈光號誌時，應以交通指揮人員的指示為準,X,,,,,
184,c_txt-tf_183,choice_text,汽車行駛至交岔路口欲左轉彎時，應距交岔路口 30 公尺前顯示方向燈或手勢，換入內側車道或左轉車道，行至交岔路口中心處左轉，並不得佔用來車車道搶先左轉,○,X,,1,,左轉彎應提前 30 公尺顯示方向燈，換入內側車道，並於路口中心處轉彎,○,,,,,
185,c_txt-tf_184,choice_text,在設有劃分島劃分快慢車道之道路，在慢車道上行駛之車輛，不得左轉,○,X,,1,,設有劃分島的快慢車道，慢車道車輛禁止左轉，應從快車道左轉,○,,,,,
186,c_txt-tf_185,choice_text,在設有劃分島劃分快慢車道之道路，在慢車道上行駛之車輛，不得右轉,○,X,,2,,慢車道車輛可以右轉，通常慢車道就是供右轉或直行之用,X,,,,,
187,c_txt-tf_186,choice_text,在多車道的圓環，應讓外側車道之車輛先行,○,X,,2,,多車道圓環應讓內側車道車輛先行，外側車輛需確認安全再變換車道,X,,,,,
188,c_txt-tf_187,choice_text,交岔路口，因特殊需要另設有標線、標誌者，應依其指示行車,○,X,,1,,交岔路口設有特殊標線、標誌時，應依其指示行車,○,,,,,
189,c_txt-tf_188,choice_text,汽車行近行人穿越道前，應減速慢行，在行人穿越道上有人穿越時，應暫停讓行人先行通過,○,X,,1,,行近行人穿越道，應減速慢行，有人穿越時務必暫停禮讓行人,○,,,,,
190,c_txt-tf_189,choice_text,在行人穿越道上，有人穿越時，汽車仍可慢行通過,○,X,,2,,行人穿越道上有人穿越時，汽車應暫停禮讓，不可慢行通過,X,,,,,
191,c_txt-tf_190,choice_text,行近鐵路平交道遮斷器已開始放下，或看守人表示停止，應即暫停,○,X,,1,,行近鐵路平交道，遮斷器放下或看守人示意停止，應立即暫停,○,,,,,
192,c_txt-tf_191,choice_text,鐵路平交道警鈴未響，閃光號誌未顯示，汽車駕駛人仍應看、聽鐵路兩方確無火車駛來，始得通過,○,X,,1,,鐵路平交道無警鈴閃光，仍須確認兩方無火車駛來才可通過,○,,,,,
193,c_txt-tf_192,choice_text,汽車通過鐵路平交道，前後兩車間，不必保持距離,○,X,,2,,通過鐵路平交道，前後車輛間應保持適當距離，避免阻礙交通,X,,,,,
194,c_txt-tf_193,choice_text,汽車行駛於實施管制之道路，應遵守各該道路之管制規定行駛,○,X,,1,,行駛管制道路時，應嚴格遵守該道路的管制規定,○,,,,,
195,c_txt-tf_194,choice_text,汽車經過實施管制之道路隨時均可通行,○,X,,2,,管制道路有特定通行時間或條件限制，並非隨時可通行,X,,,,,
196,c_txt-tf_195,choice_text,汽車在設有彎道、坡路、狹路、狹橋、隧道標誌之路段或鐵路平交道，不得迴車,○,X,,1,,彎道、坡路、狹路、狹橋、隧道及鐵路平交道等危險路段禁止迴車,○,,,,,
197,c_txt-tf_196,choice_text,如有相當空間，汽車在任何地方均可迴車,○,X,,2,,迴車受限於多種交通規定與路況，並非有空間即可任意迴車,X,,,,,
198,c_txt-tf_197,choice_text,汽車在設有禁止迴車標誌，劃有分向限制線、禁止超車線、禁止變換車道線之路段，不得迴車,○,X,,1,,禁止迴車標誌、分向限制線、禁止超車/變換車道線路段，禁止迴車,○,,,,,
199,c_txt-tf_198,choice_text,汽車在禁止左轉路段，不得迴車,○,X,,1,,禁止左轉的路段通常也禁止迴車，以維持交通秩序與安全,○,,,,,
200,c_txt-tf_199,choice_text,汽車在迴車前，應暫停並顯示左轉燈光或手勢，看清確無來往車輛，並注意行人通過，始得迴轉,○,X,,1,,迴車前應暫停、打左轉燈，確認無來車及行人後，方可迴轉,○,,,,,
201,c_txt-tf_200,choice_text,汽車行駛於下坡路段時，不得將引擎熄火，放空檔滑行,○,X,,1,,下坡路段熄火或空檔滑行會導致煞車失效，極度危險，嚴格禁止,○,,,,,
202,c_txt-tf_201,choice_text,為節省汽油，汽車下坡時，可將引擎熄火，放空檔滑行,○,X,,2,,下坡熄火或空檔滑行會喪失引擎煞車功能，極易發生危險,X,,,,,
203,c_txt-tf_202,choice_text,汽車過渡口時，應依到達先後次序過渡，不得搶先,○,X,,1,,車輛過渡口時，應依序排隊，不得搶先通行,○,,,,,
204,c_txt-tf_203,choice_text,貨車過渡口，其總重量超過渡船規定之重量者須將逾重物卸下，分別渡過,○,X,,1,,貨車過渡口若超重，須卸下逾重物分次渡過，確保渡船安全,○,,,,,
205,c_txt-tf_204,choice_text,汽車夜間在市區道路行駛，如照明清楚時，應用近光燈,○,X,,1,,夜間市區道路照明清楚時，應使用近光燈，避免眩光影響對向駕駛,○,,,,,
206,c_txt-tf_205,choice_text,汽車夜間在市區道路行駛，如照明清楚時，應用遠光燈,○,X,,2,,夜間市區道路照明清楚時應使用近光燈，遠光燈會造成對向來車眩光,X,,,,,
207,c_txt-tf_206,choice_text,汽車在設有彎道、狹路、坡路、單行道標誌之路段或鐵路平交道、快車道、大眾捷運系統車輛共用通行交岔路口且為大眾捷運系統車輛導引路線上等危險地帶，不得倒車但因讓車、停車或起駛有倒車必要者，不在此限,○,X,,1,,彎道、狹路、坡路、平交道等危險地帶禁止倒車，但特殊情況允許,○,,,,,
208,c_txt-tf_207,choice_text,倒車時，應按鳴喇叭 3 長聲，警告其他車輛或行人,○,X,,2,,倒車時應打倒車燈、慢速行駛，並非按鳴喇叭 3 長聲,X,,,,,
209,c_txt-tf_208,choice_text,汽車在機場、車站、碼頭、學校、娛樂、展覽、競技、市場或其他公共場所出、入口及消防栓之前，不得停車,○,X,,1,,機場、車站、學校出入口及消防栓前等處所，禁止停車,○,,,,,
210,c_txt-tf_209,choice_text,汽車在同一車道行駛時，前車如須減速暫停，駕駛人應預先顯示燈光或手勢告知後車,○,X,,1,,前車減速暫停應預先顯示燈光或手勢，提醒後車注意,○,,,,,
211,c_txt-tf_210,choice_text,自用汽車，不得在營業汽車招呼站停車,○,X,,1,,自用汽車禁止於營業汽車招呼站停車，以免妨礙營業車輛,○,,,,,
212,c_txt-tf_211,choice_text,在顯有妨礙他車通行處所，不得停車,○,X,,1,,凡會妨礙其他車輛通行之處所，皆不得停車,○,,,,,
213,c_txt-tf_212,choice_text,在不得已時，把車停在坡道上，應注意防止車輛滑行,○,X,,1,,坡道停車務必防範車輛滑行，如拉手煞車、排入 P 檔、輪胎轉向路邊,○,,,,,
214,c_txt-tf_213,choice_text,汽車在中途發生故障，無法移置於不妨礙交通處所時，如在市區道路，僅閃亮左右方或左方之方向燈即可，無需設置車輛故障標誌,○,X,,2,,市區故障應開啟雙黃燈並設置故障標誌，提醒他車注意,X,,,,,
215,c_txt-tf_214,choice_text,汽車發生故障，無法移置於無礙交通場所時，如在市區道路，應按鳴喇叭，以警告他車,○,X,,2,,故障時應開啟雙黃燈並設置故障標誌，而非按鳴喇叭警告,X,,,,,
216,c_txt-tf_215,choice_text,汽車於行車時速在 40 公里之路段發生故障，無法移置於無礙交通之場所，應在車身後方 5-30 公尺處之路面上，設置車輛故障標誌,○,X,,1,,時速 40 公里以下路段故障，故障標誌應設於車後 5-30 公尺處,○,,,,,
217,c_txt-tf_216,choice_text,夜間將車輛停放在無燈光設備或照明不清之道路時，應顯示停車燈光或反光標識,○,X,,1,,夜間停放於無照明道路，應顯示停車燈光或反光標識以示警,○,,,,,
218,c_txt-tf_217,choice_text,夜間將車輛停放在無燈光設備及照明不清之道路時，亦不必顯示停車燈光或反光標識,○,X,,2,,夜間停放於無照明道路，必須顯示停車燈光或反光標識，確保安全,X,,,,,
219,c_txt-tf_218,choice_text,停車後向外開啟車門時，應注意行人與車輛並讓其先行,○,X,,1,,開車門應先確認後方無來車及行人，小心開啟，避免事故,○,,,,,
220,c_txt-tf_219,choice_text,對汽車停車時間、位置、方式及車種，如公路或警察機關有特別規定時，應按其規定,○,X,,1,,停車應遵守公路或警察機關的特別規定，不可隨意停放,○,,,,,
221,c_txt-tf_220,choice_text,執行任務之消防車、警備車等，其臨時停車及停車地點不受限制,○,X,,1,,執行任務的消防車、警備車等，停車地點不受一般限制,○,,,,,
222,c_txt-tf_221,choice_text,裝載危險物品，除應在車頭及車尾懸掛危險標識外，並應在規定之路線及時間內行駛,○,X,,1,,載運危險物品需懸掛標識，並依規定路線及時間行駛,○,,,,,
223,c_txt-tf_222,choice_text,在夜間或有霧靄、雨雪、風沙及晝晦時，把車輛停在路旁，不必顯示停車燈光或反光標識,○,X,,2,,夜間或惡劣天候路旁停車，必須顯示停車燈光或反光標識,X,,,,,
224,c_txt-tf_223,choice_text,曾犯故意殺人、搶劫、搶奪、強盜、恐嚇取財、擄人勒贖等罪，經判決罪刑確定者，不得辦理計程車駕駛人執業登記,○,X,,1,,曾犯特定重大罪行者，不得辦理計程車駕駛人執業登記,○,,,,,
225,c_txt-tf_224,choice_text,在超過時速 40 公里之路段，汽車拋錨時，應在車身後方 30-100 公尺之路面上豎立車輛故障標誌,○,X,,1,,時速超過 40 公里路段故障，故障標誌應設於車後 30-100 公尺處,○,,,,,
226,c_txt-tf_225,choice_text,自民國 96 年 2 月起以領有大貨車駕照直接晉級考領聯結車駕照者，得駕駛大客車,○,X,,2,,大貨車駕照不能直接駕駛大客車，需考取大客車駕照,X,,,,,
227,c_txt-tf_226,choice_text,已領有大客車駕駛執照者得駕駛大貨車、代用大客車、大客貨兩用車、曳引車、小型車,○,X,,1,,大客車駕照可駕駛大貨車、代用大客車、大客貨兩用車、曳引車及小型車,○,,,,,
228,c_txt-tf_227,choice_text,已領有大貨車駕駛執照者，得駕駛小型車,○,X,,1,,大貨車駕照可駕駛小型車，但不可駕駛大客車或聯結車,○,,,,,
229,c_txt-tf_228,choice_text,違反處罰條例之受處罰人不服處罰之裁決者，應以原處罰機關為被告，逕向管轄之高等行政法院地方行政訴訟庭提起訴訟,○,X,,1,,不服裁決者，應以原處罰機關為被告，向行政法院提起訴訟,○,,,,,
230,c_txt-tf_229,choice_text,持有職業駕駛執照未滿 60 歲之駕駛人，應自發照之日起，每滿 3 年審驗 1 次,○,X,,1,,未滿 60 歲職業駕照持有者，每滿 3 年應審驗 1 次,○,,,,,
231,c_txt-tf_230,choice_text,貨車裝載貨物寬度不得超過車身,○,X,,1,,貨車裝載貨物寬度不得超出車身兩側，確保行車安全,○,,,,,
232,c_txt-tf_231,choice_text,廂式貨車裝載貨物不得超出車廂以外,○,X,,1,,廂式貨車裝載貨物必須在車廂內部，不得超出車廂,○,,,,,
233,c_txt-tf_232,choice_text,慢車駕駛人、行人不依規定接受道路交通安全講習者，處以罰鍰,○,X,,1,,慢車駕駛人或行人不依規定參加道安講習者，將處以罰鍰,○,,,,,
234,c_txt-tf_233,choice_text,汽車駕駛人聞消防車、救護車、警備車、工程救險車、毒性化學物質災害事故應變車之警號不立即避讓或跟隨車後急駛處以罰鍰，並吊銷駕駛執照,○,X,,1,,不避讓或跟隨緊急車輛後方者，處罰鍰並吊銷駕駛執照,○,,,,,
235,c_txt-tf_234,choice_text,汽車行駛至交岔路口，欲右轉彎時，應距交岔路口 30 公尺前，顯示方向燈或手勢，換入外側車道、右轉車道或慢車道，行至路口後再行右轉,○,X,,1,,右轉彎應提前 30 公尺顯示方向燈，換入外側或右轉車道，再行右轉,○,,,,,
236,c_txt-tf_235,choice_text,汽車駕駛人違規肇事致受吊扣駕駛執照處分者，應施以道路交通安全講習,○,X,,1,,違規肇事遭吊扣駕照者，必須接受道路交通安全講習,○,,,,,
237,c_txt-tf_236,choice_text,道路係指公路、街道、巷弄、廣場、騎樓、走廊或其他供公眾通行之處,○,X,,1,,道路定義廣泛，包含公路、街道、巷弄、廣場、騎樓等供公眾通行處,○,,,,,
